name,name_for_emails,phone,website,address,street,city,postal_code,latitude,longitude,time_zone,working_hours,working_hours_csv_compatible,verified,owner_id,owner_title,owner_link,cid,kgmid
"DENKO, Meikhtila_03 _ TheeKone _ MDY",Denko Meikhtila_03 _ Theekone _ Mdy,+95 9 940 549369,http://www.denkomyanmar.com/,Meiktila,,Meiktila,,20.8204380,95.7715630,Asia/Rangoon,"{""Monday"": [""4AM-9PM""], ""Tuesday"": [""4AM-9PM""], ""Wednesday"": [""4AM-9PM""], ""Thursday"": [""4AM-9PM""], ""Friday"": [""4AM-9PM""], ""Saturday"": [""4AM-9PM""], ""Sunday"": [""4AM-9PM""]}","Sunday,4AM,9PM|Monday,4AM,9PM|Tuesday,4AM,9PM|Wednesday,4AM,9PM|Thursday,4AM,9PM|Friday,4AM,9PM|Saturday,4AM,9PM",True,-9.2233720368547758e+18,"DENKO, Meikhtila_03 _ TheeKone _ MDY",https://www.google.com/maps/contrib/102059321081954666832,-9.2233720368547758e+18,/g/11lc_z5q9k
Ma Phyo (Oil),Ma Phyo Oil,+95 9 256 354 765,,"No,1775နယ်မြေ8, ရန်မျိုးအောင် ရပ်ကွက် မိထ္တိလာမြို့, မိထ္တိလာမြို့","No,1775နယ်မြေ8, ရန်မျိုးအောင် ရပ်ကွက် မိထ္တိလာမြို့",မိထ္တိလာမြို့,,20.891656999999999,95.8635920,Asia/Rangoon,"{""Monday"": [""6AM-9PM""], ""Tuesday"": [""6AM-9PM""], ""Wednesday"": [""6AM-9PM""], ""Thursday"": [""6AM-9PM""], ""Friday"": [""6AM-9PM""], ""Saturday"": [""6AM-9PM""], ""Sunday"": [""6AM-9PM""]}","Sunday,6AM,9PM|Monday,6AM,9PM|Tuesday,6AM,9PM|Wednesday,6AM,9PM|Thursday,6AM,9PM|Friday,6AM,9PM|Saturday,6AM,9PM",True,-9.2233720368547758e+18,Ma Phyo,https://www.google.com/maps/contrib/111881070508045405544,8.4661370252901161e+18,/g/11xlhyx_m0
Max Energy (Meiktila-4),Max Energy Meiktila 4,+95 9 891 755266,http://www.maxenergy.com.mm/,"No. (1067), (Yangon-Mandalay Highway Road), Kan Taung Village Group, Meiktila","No. (1067), (Yangon-Mandalay Highway Road), Kan Taung Village Group, Meiktila",MM,,20.802287000000000,95.9153280,Asia/Rangoon,"{""Monday"": [""5AM-10PM""], ""Tuesday"": [""5AM-10PM""], ""Wednesday"": [""5AM-10PM""], ""Thursday"": [""5AM-10PM""], ""Friday"": [""5AM-10PM""], ""Saturday"": [""5AM-10PM""], ""Sunday"": [""5AM-10PM""]}","Sunday,5AM,10PM|Monday,5AM,10PM|Tuesday,5AM,10PM|Wednesday,5AM,10PM|Thursday,5AM,10PM|Friday,5AM,10PM|Saturday,5AM,10PM",False,None,Max Energy,,5.5890077136128584e+18,/g/11x_jg6q0j
Kyaw San Petrol Station,Kyaw San Petrol Station,+95 9 42262 6004,,"Q328+CFR, Taunggyi",Q328+CFR,Taunggyi,,20.751112,97.0661320,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Kyaw San Petrol Station,,-9.2233720368547758e+18,/g/11dxl2ggr0
မြတ်သူ စက်သုံးဆီအ​ရောင်းဆိုင်,မြတ်သူ စက်သုံးဆီအ​ရောင်းဆိုင်,+95 81 205 546,,"Q2VM+PRJ, Taunggyi",Q2VM+PRJ,Taunggyi,,20.7943480,97.03452299999999,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,မြတ်သူ စက်သုံးဆီအ​ရောင်းဆိုင်,,5.7768490416981176e+18,/g/11c5qpnzj9
11Nilar Yoma - Taunggyi,11Nilar Yoma Taunggyi,+95 81 212 1637,,"Q26X+V9G, ဗိုလ်ချုပ်အောင်ဆန်းလမ်း, Taunggyi","Q26X+V9G, ဗိုလ်ချုပ်အောင်ဆန်းလမ်း",Taunggyi,,20.7622000,97.04846100000000,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,11Nilar Yoma - Taunggyi,,7.3360119719615898e+18,/g/11f55pk_6g
Top Line (gas station),Top Line Gas Station,+95 9 521 0541,,"Q345+8W5, Main Road, Taunggyi","Q345+8W5, Main Road",Taunggyi,,20.7557550,97.05986900000001,Asia/Rangoon,"{""Monday"": [""5AM-8:30PM""], ""Tuesday"": [""5AM-8:30PM""], ""Wednesday"": [""5AM-8:30PM""], ""Thursday"": [""5AM-8:30PM""], ""Friday"": [""5AM-8:30PM""], ""Saturday"": [""5AM-8:30PM""], ""Sunday"": [""5AM-8:30PM""]}","Sunday,5AM,8:30PM|Monday,5AM,8:30PM|Tuesday,5AM,8:30PM|Wednesday,5AM,8:30PM|Thursday,5AM,8:30PM|Friday,5AM,8:30PM|Saturday,5AM,8:30PM",False,None,Top Line,,4.6625041319693722e+18,/g/11x84v1whk
SANPYA Petrol Station,Sanpya Petrol Station,+95 9 251 005 411,,"Q2R5+V8F, ပြည်ကြီထောင်စုလမ်းမ၊ထုံးဖို, Taunggyi","Q2R5+V8F, ပြည်ကြီထောင်စုလမ်းမ၊ထုံးဖို",Taunggyi,,20.7921820,97.00828400000000,Asia/Rangoon,"{""Monday"": [""5AM-10PM""], ""Tuesday"": [""5AM-10PM""], ""Wednesday"": [""5AM-10PM""], ""Thursday"": [""5AM-10PM""], ""Friday"": [""5AM-10PM""], ""Saturday"": [""5AM-10PM""], ""Sunday"": [""5AM-10PM""]}","Sunday,5AM,10PM|Monday,5AM,10PM|Tuesday,5AM,10PM|Wednesday,5AM,10PM|Thursday,5AM,10PM|Friday,5AM,10PM|Saturday,5AM,10PM",True,-9.2233720368547758e+18,SANPYA Petrol Station,https://www.google.com/maps/contrib/108994684434153623743,3.9693964296731249e+18,/g/11k3cm6rzm
Kyaw San,Kyaw San,+95 9 42262 6027,,"Q737+29M, Taunggyi Road, ရန်ကုန်","Q737+29M, Taunggyi Road",ရန်ကုန်,,20.7525950,96.2634240,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Kyaw San,,6.5390560730335918e+18,/g/11g6r21dm_
"DENKO, Taunglaylone_01 _ _ SHN",Denko Taunglaylone_01 _ _ Shn,+95 9 940 549188,http://www.denkomyanmar.com/,"Taunggyi - Meiktila, Main Road, တောင်ကြီးမြို့","Taunggyi - Meiktila, Main Road",တောင်ကြီးမြို့,,20.7385370,96.89334900000000,Asia/Rangoon,"{""Monday"": [""4AM-9PM""], ""Tuesday"": [""4AM-9PM""], ""Wednesday"": [""4AM-9PM""], ""Thursday"": [""4AM-9PM""], ""Friday"": [""4AM-9PM""], ""Saturday"": [""4AM-9PM""], ""Sunday"": [""4AM-9PM""]}","Sunday,4AM,9PM|Monday,4AM,9PM|Tuesday,4AM,9PM|Wednesday,4AM,9PM|Thursday,4AM,9PM|Friday,4AM,9PM|Saturday,4AM,9PM",True,-9.2233720368547758e+18,"DENKO, Taunglaylone_01 _ _ SHN",https://www.google.com/maps/contrib/102920942450036181071,-9.2233720368547758e+18,/g/11j86h__gr
OK ENERGY (MYINGYAN),Ok Energy Myingyan,+95 9 787 888806,,"NyaungU - Myingyan Road , Myingyan, Township","NyaungU - Myingyan Road , Myingyan",Township,,21.4370630,95.38185500000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,OK ENERGY,https://www.google.com/maps/contrib/109292959013875947582,-9.2233720368547758e+18,/g/11h269_7j3
OK ENERGY (MYINGYAN),Ok Energy Myingyan,+95 9 793 333079,,"CC74+22W, Taungtha Road, Myingyan","CC74+22W, Taungtha Road",Myingyan,,21.4126190,95.40508100000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,OK ENERGY,,-9.2233720368547758e+18,/g/11h269yh7d
သူရိန် (ဆန်စက်),သူရိန် ဆန်စက်,+95 9 781 682390,,"CF8W+2FF, Pyapon Bridge, ဖျာပုံ","CF8W+2FF, Pyapon Bridge",ဖျာပုံ,,16.4150720,95.4961600,Asia/Rangoon,"{""Monday"": [""Closed""], ""Tuesday"": [""Closed""], ""Wednesday"": [""Closed""], ""Thursday"": [""Closed""], ""Friday"": [""Closed""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Closed""]}",,False,None,သူရိန်,,2.2430831593108232e+18,/g/11f0l459c2
Thein Nyi Naung,Thein Nyi Naung,+95 9 40253 3577,,"WGRG+7FH Mandalay mo, Mogok",WGRG+7FH Mandalay mo,Mogok,,22.9406940,96.5262480,Asia/Rangoon,,,False,None,Thein Nyi Naung,,5.9224045155977288e+18,/g/11jclz2lx6
BOC(Mogoke),Boc Mogoke,+95 9 42881 4600,http://www.bocbestoilcompany.com/,"VCX4+RHQ, Mogok",VCX4+RHQ,Mogok,,22.8995820,96.4064910,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,BOC(Mogoke),,6.8518996931948841e+18,/g/11hc_2sj8t
"DENKO, Mogok_01 _ KyatPyin _ MDY",Denko Mogok_01 _ Kyatpyin _ Mdy,+95 9 898 374550,,"WC6Q+R62, National Hwy 31, Kyatpyin","WC6Q+R62, National Hwy 31",Kyatpyin,,22.912011000000000,96.43801999999999,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,"DENKO, Mogok_01 _ KyatPyin _ MDY",,-9.2233720368547758e+18,/g/11fjtx4bm0
Max Energy (Mahlaing),Max Energy Mahlaing,+95 9 891 755187,http://www.maxenergy.com.mm/,"4J7Q+86, Mahlaing",4J7Q+86,Mahlaing,,21.113336000000000,95.6380990,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",False,None,Max Energy,,2.543504439157909e+18,/g/11ld3bt8cl
AKT Holdings Company Limited _ Authorized Mobil Distributor _ Magway Office,Akt Holdings Company Limited _ Authorized Mobil Distributor _ Magway Office,+95 9 799 799846,http://www.aktdistribution.com/,"No(39/40) , Yan Naing (16) Street, Aung Yadanar Quater, Magway 04011","No(39/40) , Yan Naing (16) Street, Aung Yadanar Quater",Magway,4011,20.1526700,94.9517890,Asia/Rangoon,"{""Monday"": [""8AM-4:30PM""], ""Tuesday"": [""8AM-4:30PM""], ""Wednesday"": [""8AM-4:30PM""], ""Thursday"": [""8AM-4:30PM""], ""Friday"": [""8AM-4:30PM""], ""Saturday"": [""8AM-4:30PM""], ""Sunday"": [""Closed""]}","Monday,8AM,4:30PM|Tuesday,8AM,4:30PM|Wednesday,8AM,4:30PM|Thursday,8AM,4:30PM|Friday,8AM,4:30PM|Saturday,8AM,4:30PM",True,-9.2233720368547758e+18,AKT Holdings Company Limited _ Authorized Mobil Distributor _ Magway Office,https://www.google.com/maps/contrib/108870461683134850993,-9.2233720368547758e+18,/g/11fpl9b1yq
PT Power,Pt Power,+95 9 42151 5660,http://www.ptpowertrading.com/,"M3F9+2JV, Dekkhina Thiri",M3F9+2JV,Dekkhina Thiri,,19.672608,96.069057,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,PT Power,,1.1127997736603581e+18,/g/11g9jxtmhf
PT Power (NPT),Pt Power Npt,+95 9 45715 4789,,"No.19, Between of Mandalay St & Myawaddy St, Mandalay Rd","No.19, Between of Mandalay St & Myawaddy St, Mandalay Rd",MM,,19.8153450,96.1534260,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,PT Power,,-9.2233720368547758e+18,/g/11j38kmlw4
New Day Energy,New Day Energy,+95 9 765 421017,,"P5HM+HV6, Yangon - Mandalay Rd, Kyanbosu","P5HM+HV6, Yangon - Mandalay Rd",Kyanbosu,,19.728917,96.1846340,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,New Day Energy,,-9.2233720368547758e+18,/g/11b5pjf72h
360 Petro (Nay Pyi Taw),360 Petro Nay Pyi Taw,+95 9 788 360360,,"Shwe Pyi, Taw Win Road, Naypyidaw","Shwe Pyi, Taw Win Road",Naypyidaw,,19.6727210,96.0786100,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",True,-9.2233720368547758e+18,360 Petro,https://www.google.com/maps/contrib/100746523592421577690,4.8794854493459507e+18,/g/11h6ngsrgv
ZTH,Zth,+95 9 40254 2299,,"M354+CG9, Donwe",M354+CG9,Donwe,,19.658539999999999,96.0563560,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,ZTH,,8.2685301641833912e+18,/g/11fx9bf922
Max Energy (Naypyitaw-3),Max Energy Naypyitaw 3,+95 9 891 755244,http://www.maxenergy.com.mm/,"No. (14/2), No. (1551 - Kyauktalone, Village Group, Oo Paing/Lot, Road Yangon - Mandalay Rd, Nanaw","No. (14/2), No. (1551 - Kyauktalone, Village Group, Oo Paing/Lot, Road Yangon - Mandalay Rd",Nanaw,,19.8913940,96.24012800000000,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",False,None,Max Energy,,-9.2233720368547758e+18,/g/11m5n8lv0s
OK ENERGY (PATHEIN),Ok Energy Pathein,+95 9 962 002220,,"RQCR+V8M, Taung Paw (Military City, Pathein","RQCR+V8M, Taung Paw (Military City",Pathein,,16.8222120,94.79079700000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,OK ENERGY,,-9.2233720368547758e+18,/g/11fcs_4v6h
Max Energy (Pathein-3),Max Energy Pathein 3,+95 9 891 755177,http://www.maxenergy.com.mm/,"RPCH+36J, Kan Ne Ward",RPCH+36J,Kan Ne Ward,,16.8202160,94.72800500000000,Asia/Rangoon,"{""Monday"": [""9AM-5PM""], ""Tuesday"": [""9AM-5PM""], ""Wednesday"": [""9AM-5PM""], ""Thursday"": [""9AM-5PM""], ""Friday"": [""9AM-5PM""], ""Saturday"": [""9AM-5PM""], ""Sunday"": [""9AM-5PM""]}","Sunday,9AM,5PM|Monday,9AM,5PM|Tuesday,9AM,5PM|Wednesday,9AM,5PM|Thursday,9AM,5PM|Friday,9AM,5PM|Saturday,9AM,5PM",False,None,Max Energy,,-9.2233720368547758e+18,/g/11kj81g7f8
Kyaw Kyar Petrol Station,Kyaw Kyar Petrol Station,+95 9 794 000079,,"C5XQ+Q25, Kyaukse",C5XQ+Q25,Kyaukse,,21.4493880,96.1876170,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Kyaw Kyar Petrol Station,,8.1313759385590845e+18,/g/11h9_zq0bb
ကြယ်ပျံ အဆင့်မြင်စက်သုံးဆီအရောင်းဆိုင် ၂၄နာရီ ဝင်ဆောင်မှုပေးနေပါသည်,ကြယ်ပျံ အဆင့်မြင်စက်သုံးဆီအရောင်းဆိုင် ၂၄နာရီ ဝင်ဆောင်မှုပေးနေပါသည်,+95 9 45003 9392,,"V6H4+F94, ကျောက်ဆည်",V6H4+F94,ကျောက်ဆည်,,21.8786350,96.2059400,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,ကြယ်ပျံ အဆင့်မြင်စက်သုံးဆီအရောင်းဆိုင် ၂၄နာရီ ဝင်ဆောင်မှုပေးနေပါသည်,,-9.2233720368547758e+18,/g/11dyxz0vb7
KZH PETROL STATION,Kzh Petrol Station,+95 9 774 474043,,"X35Q+GJQ, Mandalay - Myitkyina Hwy, Mandalay","X35Q+GJQ, Mandalay - Myitkyina Hwy",Mandalay,,21.9588280,96.0891030,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,KZH PETROL STATION,,-9.2233720368547758e+18,/g/11gxh4kz48
OK ENERGY (KYUKPADAUNG),Ok Energy Kyukpadaung,+95 9 762 002226,,"R5H3+66C, Meikhtelat Road, Kyaukpadaung","R5H3+66C, Meikhtelat Road",Kyaukpadaung,,20.8280710,95.1530280,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,OK ENERGY,,-9.2233720368547758e+18,/g/11h5vtpkf6
Max Energy (Hmawbi-2),Max Energy Hmawbi 2,+95 9 891 755018,http://www.maxenergy.com.mm/,"No-4 Road, Hmawbi",No-4 Road,Hmawbi,,17.1040450,96.0501300,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/112899068811127651134,1.5928637656436009e+18,/g/11gdknllxv
Max Energy Hmawbi 1,Max Energy Hmawbi 1,+95 9 891 755017,http://www.maxenergy.com.mm/,"423C+XFH, Yangon - Pyay Rd, Hmawbi","423C+XFH, Yangon - Pyay Rd",Hmawbi,,17.1049290,96.0212450,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""4AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,4AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Max Energy Hmawbi 1,,3.806076861023252e+18,/g/11gb3yywqx
Golden Star,Golden Star,+95 9 731 73605,,"X4HX+H3W, Twp, Yangon","X4HX+H3W, Twp",Yangon,,16.978996,96.1477140,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Golden Star,,-9.2233720368547758e+18,/g/11c6ldjgfs
Max Energy (Hmawbi-3),Max Energy Hmawbi 3,+95 9 891 755197,https://www.maxenergy.com.mm/,"Yangon, Hmawbi",Yangon,Hmawbi,,17.1959850,95.9630770,Asia/Rangoon,"{""Monday"": [""5AM-10PM""], ""Tuesday"": [""5AM-10PM""], ""Wednesday"": [""5AM-10PM""], ""Thursday"": [""5AM-10PM""], ""Friday"": [""5AM-10PM""], ""Saturday"": [""5AM-10PM""], ""Sunday"": [""5AM-10PM""]}","Sunday,5AM,10PM|Monday,5AM,10PM|Tuesday,5AM,10PM|Wednesday,5AM,10PM|Thursday,5AM,10PM|Friday,5AM,10PM|Saturday,5AM,10PM",False,None,Max Energy,,2.1336442954839365e+18,/g/11y8znrk9j
Max Energy (Nwe Kway),Max Energy Nwe Kway,+95 9 891 755178,http://www.maxenergy.com.mm/,"24CX+5VP, No 3 Rd, Yangon","24CX+5VP, No 3 Rd",Yangon,,17.0204540,96.1496880,Asia/Rangoon,"{""Monday"": [""5AM-10PM""], ""Tuesday"": [""5AM-10PM""], ""Wednesday"": [""5AM-10PM""], ""Thursday"": [""5AM-10PM""], ""Friday"": [""5AM-10PM""], ""Saturday"": [""5AM-10PM""], ""Sunday"": [""5AM-10PM""]}","Sunday,5AM,10PM|Monday,5AM,10PM|Tuesday,5AM,10PM|Wednesday,5AM,10PM|Thursday,5AM,10PM|Friday,5AM,10PM|Saturday,5AM,10PM",False,None,Max Energy,,7.9357708728593971e+18,/g/11tgdw2v0d
Max Energy (Kyuntaw),Max Energy Kyuntaw,+95 9 891 755002,http://www.maxenergy.com.mm/,"Tsp, Corner of Hanthawaddy Road & Kyun Taw Street, Hanthawaddy Road, Yangon","Tsp, Corner of Hanthawaddy Road & Kyun Taw Street, Hanthawaddy Road",Yangon,,16.8147900,96.1302430,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/109130516846944216620,-9.2233720368547758e+18,/g/1s04bgkx0
Max Energy (South Okkalapa),Max Energy South Okkalapa,+95 9 891 755015,http://www.maxenergy.com.mm/,"1433 B, No, 13 Thanthumar Rd, Yangon","1433 B, No, 13 Thanthumar Rd",Yangon,,16.847087,96.19842500000000,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/108946196363267162137,-9.2233720368547758e+18,/g/11fxqt2f9v
Max Energy (Hlegu),Max Energy Hlegu,+95 9 891 755013,http://www.maxenergy.com.mm/,"462M+P64, Yangon - Mandalay Hwy, Hlegu","462M+P64, Yangon - Mandalay Hwy",Hlegu,,17.101766999999999,96.2330640,Asia/Rangoon,"{""Monday"": [""5AM-10PM""], ""Tuesday"": [""5AM-10PM""], ""Wednesday"": [""5AM-10PM""], ""Thursday"": [""5AM-10PM""], ""Friday"": [""5AM-10PM""], ""Saturday"": [""5AM-10PM""], ""Sunday"": [""5AM-10PM""]}","Sunday,5AM,10PM|Monday,5AM,10PM|Tuesday,5AM,10PM|Wednesday,5AM,10PM|Thursday,5AM,10PM|Friday,5AM,10PM|Saturday,5AM,10PM",False,None,Max Energy,,2.0854047778602573e+18,/g/11b75kmrss
